Bowler,Runs,PitchX,PitchY
S Snater,0,9.1119146,-0.5967953
S Snater,4,9.844251,-0.6000628
S Snater,0,4.9789043,-0.1249172
S Snater,0,6.9910538,-0.3708717
S Snater,4,8.9493248,-0.5464603
S Snater,0,9.2364444,-0.3692754
SJ Cook,0,8.651893,-0.2797763
SJ Cook,0,6.3780854,-0.3385873
SJ Cook,0,5.4202713,-0.2666444
SJ Cook,0,8.5687713,-0.2654327
SJ Cook,0,6.5619478,-0.3603104
S Snater,1,8.2846757,-0.6448047
S Snater,0,7.2428698,-0.2189457
S Snater,0,6.8834776,-0.3116779
S Snater,0,6.3948316,-0.241198
S Snater,0,7.2454609,-0.5165908
SJ Cook,0,7.7026239,-0.223254
SJ Cook,0,7.5920354,-0.3057308
SJ Cook,0,7.119373,-0.3535737
SJ Cook,0,7.2917356,-0.3548194
SJ Cook,0,6.3493489,-0.3901532
SJ Cook,0,7.1048553,-0.4093925
S Snater,0,7.2964596,-0.5430407
S Snater,0,5.262645,-0.1424132
S Snater,0,7.7449191,-0.4087563
S Snater,2,5.6566729,0.0525629
S Snater,0,9.2580941,-0.398102
S Snater,1,9.4473934,-0.8351872
SJ Cook,0,7.9062345,-0.3763929
SJ Cook,0,7.3872827,-0.4370569
SJ Cook,0,9.0271576,-0.2249559
SJ Cook,0,7.979614,-0.3934177
SJ Cook,0,7.1777255,-0.2703153
JA Porter,0,8.1365524,-0.4028434
JA Porter,0,6.2703598,-0.3616113
JA Porter,0,8.0760941,-0.444067
JA Porter,0,8.2488413,-0.3189019
JA Porter,0,9.3628565,-0.5976455
S Snater,0,4.9661724,-0.3963683
S Snater,4,4.1258056,-0.1174937
S Snater,0,7.2804495,-0.3526294
S Snater,0,7.6500092,-0.3715517
S Snater,0,5.2166519,-0.2606741
S Snater,0,4.7753043,-0.2432092
JA Porter,0,9.3341611,-0.3578166
JA Porter,0,7.6207702,-0.4519654
JA Porter,0,9.1076624,-0.5256196
JA Porter,0,7.3142624,-0.2345526
JA Porter,0,8.3363923,-0.4336976
JA Porter,0,8.5963604,-0.4334365
S Snater,0,7.1103966,-0.4733749
S Snater,0,6.5665039,-0.2141117
S Snater,0,5.2617085,-0.2900316
S Snater,0,7.8092037,-0.6533583
S Snater,0,5.8453193,-0.2789865
S Snater,0,5.8819782,-0.3536503
JA Porter,0,3.3210782,-0.1151812
JA Porter,4,9.8105745,-0.600287
JA Porter,0,6.4916575,-0.2517211
JA Porter,0,7.5446564,-0.3217746
JA Porter,0,6.2754929,-0.1113646
S Snater,0,8.1453167,-0.4177555
S Snater,0,8.9055661,-0.5063773
S Snater,4,6.8175621,-0.1330382
S Snater,0,5.1098658,-0.2967242
S Snater,1,7.2946738,-0.2693021
S Snater,1,7.7240852,-0.4806302
JA Porter,0,8.2783462,-0.4804643
JA Porter,0,7.1025478,-0.5906472
JA Porter,0,7.6379435,-0.3727358
JA Porter,0,7.1724555,-0.3588429
JA Porter,0,7.9391349,-0.3954529
JA Porter,0,6.4502179,-0.214094
JA Porter,0,5.7392636,-0.279822
JA Porter,0,9.731005,-0.5530168
JA Porter,0,5.1953255,-0.1217631
JA Porter,2,9.1925391,-0.4751019
JA Porter,0,7.749856,-0.4602145
JA Porter,0,6.8253472,-0.2210919
JA Porter,0,6.872168,-0.3415191
JA Porter,0,7.8495363,-0.2565233
JA Porter,1,9.8245426,-0.4313426
JA Porter,0,8.9775387,-0.4178404
JA Porter,2,7.6657197,-0.2651346
JA Porter,0,4.7323726,-0.1867923
JA Porter,0,5.2793596,-0.2085487
JA Porter,0,7.8533409,-0.3760395
JA Porter,0,8.0920264,-0.5558768
JA Porter,0,9.3382288,-0.3955215
JA Porter,0,8.6747071,-0.4943966
JA Porter,0,8.0036254,-0.2202413
JA Porter,0,5.3635728,-0.2259776
JA Porter,1,9.2933976,-0.5809415
JA Porter,0,4.6136273,-0.0508663
JA Porter,4,8.4124837,-0.3201853
JA Porter,0,8.6677529,-0.325258
JA Porter,2,4.9222295,-0.1309319
JA Porter,0,13.5222365,-0.5344086
JA Porter,0,13.1427622,-0.4902819
JA Porter,0,13.1082726,-0.5460159
JA Porter,0,13.2892776,-0.5631393
JA Porter,0,7.8737507,-0.2680026
JA Porter,0,12.1055279,-0.4416727
JA Porter,1,12.1177729,-0.4812469
JA Porter,0,9.2374395,-0.4134784
JA Porter,0,9.5907972,-0.4740779
JA Porter,6,8.3450122,-0.3933378
JA Porter,0,11.8761617,-0.4210669
JA Porter,0,6.3380515,-0.2398021
OJ Hannon-Dalby,0,5.3455844,-0.1891279
OJ Hannon-Dalby,0,6.8969112,-0.2719356
C Rushworth,0,8.0449899,-0.5624268
OJ Hannon-Dalby,0,6.7178368,-0.4244884
OJ Hannon-Dalby,4,7.8768008,-0.2284337
OJ Hannon-Dalby,0,7.2104478,-0.3400836
OJ Hannon-Dalby,0,7.9522056,-0.4285805
OJ Hannon-Dalby,0,6.1403727,-0.2837482
OJ Hannon-Dalby,0,8.4335914,-0.3307135
C Rushworth,0,5.0200419,-0.1071125
C Rushworth,0,6.9055429,-0.3542709
C Rushworth,0,6.141121,-0.3974024
C Rushworth,0,5.4133865,-0.1510174
OJ Hannon-Dalby,0,8.4201733,-0.3821586
OJ Hannon-Dalby,0,8.0325121,-0.4522251
C Rushworth,0,7.7530466,-0.4795919
C Rushworth,0,6.5676402,-0.5009455
C Rushworth,0,4.700547,-0.093346
C Rushworth,4,7.7620385,-0.5237529
C Rushworth,0,5.2903164,-0.2646864
C Rushworth,0,7.1494295,-0.2799046
OJ Hannon-Dalby,0,5.0244149,-0.23505
OJ Hannon-Dalby,2,7.4262889,-0.4475215
OJ Hannon-Dalby,4,7.6322223,-0.0583967
C Rushworth,0,7.1822617,-0.309636
C Rushworth,0,5.7137063,-0.4604955
C Rushworth,2,5.7606476,-0.0404488
C Rushworth,0,8.3032515,-0.5169399
C Rushworth,0,7.8431042,-0.4958455
MG Booth,4,3.6897104,-0.3976686
MG Booth,0,9.9025666,-0.2598233
C Rushworth,4,7.6034887,-0.5303158
C Rushworth,0,5.7017495,-0.3668731
C Rushworth,0,8.1214089,-0.3041832
C Rushworth,0,7.3191939,-0.2801033
C Rushworth,2,3.6153309,0.0522849
MG Booth,3,3.49108,-0.4476317
MG Booth,4,8.0333683,-0.652583
C Rushworth,0,7.0522606,-0.4471867
C Rushworth,4,7.8335004,-0.4292026
C Rushworth,0,5.7689109,-0.4730269
C Rushworth,1,8.0249619,-0.6845944
C Rushworth,4,5.0645159,-0.6002727
C Rushworth,0,7.4189982,-0.51786
MG Booth,4,2.488116,-0.6340976
MG Booth,0,9.6637617,-0.5843379
OJ Hannon-Dalby,0,7.8474733,-0.3594691
OJ Hannon-Dalby,1,6.7859201,-0.1952589
OJ Hannon-Dalby,1,7.3297202,-0.4196935
OJ Hannon-Dalby,0,6.5315504,-0.1015665
OJ Hannon-Dalby,0,7.0182846,-0.252682
MG Booth,0,8.2464536,-0.3479616
MG Booth,2,7.8217354,-0.4957477
OJ Hannon-Dalby,0,6.9271855,-0.2500989
OJ Hannon-Dalby,0,7.9111541,-0.4335996
OJ Hannon-Dalby,0,8.0370932,-0.3832333
MG Booth,4,6.7630584,-0.3629004
MG Booth,0,7.317669,-0.3557889
OJ Hannon-Dalby,0,5.4818258,-0.3417563
OJ Hannon-Dalby,1,6.5596025,-0.2846021
OJ Hannon-Dalby,0,7.4700552,-0.4764609
WMH Rhodes,0,3.3723032,-0.2658605
WMH Rhodes,1,8.1115683,-0.1630451
WMH Rhodes,0,5.501788,-0.5609184
WMH Rhodes,1,8.5476677,-0.2722417
WMH Rhodes,0,7.6064302,-0.6773112
WMH Rhodes,0,7.6385441,-0.1761898
OJ Hannon-Dalby,2,8.8453756,-0.5037491
OJ Hannon-Dalby,0,7.54644,-0.3330385
OJ Hannon-Dalby,2,8.4863915,-0.6209863
OJ Hannon-Dalby,0,6.7527799,-0.53104
WMH Rhodes,0,6.5630266,-0.4294638
WMH Rhodes,0,6.3968042,-0.1585305
WMH Rhodes,0,8.5961344,-0.4267698
WMH Rhodes,0,8.087131,-0.4146434
EG Barnard,0,6.6313964,-0.2186571
EG Barnard,0,6.6271773,-0.1856756
EG Barnard,0,8.2725517,-0.399903
EG Barnard,0,8.3559392,-0.5376854
EG Barnard,0,9.0456247,-0.5896718
WMH Rhodes,4,7.3683773,-0.6421048
WMH Rhodes,0,4.9252702,-0.0820949
WMH Rhodes,0,8.3150234,-0.4158496
WMH Rhodes,0,8.2939391,-0.5904575
EG Barnard,4,4.9289896,-0.310281
EG Barnard,0,6.9456995,-0.2539003
EG Barnard,1,13.0471105,-0.5254713
EG Barnard,0,6.7303733,-0.6516988
EG Barnard,0,7.5774677,-0.5313999
WMH Rhodes,0,5.3601919,-0.4663548
WMH Rhodes,0,5.6235913,-0.2848381
WMH Rhodes,0,7.9852023,-0.695595
WMH Rhodes,0,3.9555066,-0.478926
WMH Rhodes,0,5.6933469,-0.6298315
WMH Rhodes,0,5.1013742,-0.6266093
EG Barnard,0,6.3350129,-0.3886361
EG Barnard,0,6.7375971,-0.3287114
EG Barnard,0,6.4943905,-0.5687936
EG Barnard,4,11.9154278,-0.4368264
EG Barnard,0,7.563483,-0.5057215
WMH Rhodes,1,7.15631,-0.2393255
WMH Rhodes,0,3.5620218,-0.338892
WMH Rhodes,0,4.5465984,-0.4930319
WMH Rhodes,0,6.2374784,-0.4906628
EG Barnard,0,6.9860299,-0.4638694
EG Barnard,1,7.4320076,-0.4496952
EG Barnard,0,4.9280719,-0.5767151
EG Barnard,1,8.6698959,-0.4284183
EG Barnard,0,7.3396182,-0.4590221
EG Barnard,1,6.1868353,-0.2290574
WMH Rhodes,0,7.5160304,-0.6029956
WMH Rhodes,0,7.2869417,-0.3002156
WMH Rhodes,0,6.3101637,-0.7153202
WMH Rhodes,0,8.2287086,-0.6970613
WMH Rhodes,3,5.3386022,-0.3744861
DR Briggs,0,3.4643876,0.0783651
DR Briggs,0,3.6627435,-0.0211433
DR Briggs,0,4.618788,-0.0434352
DR Briggs,0,5.6030413,-0.507696
EG Barnard,0,7.3857392,-0.4984974
EG Barnard,0,7.7298018,-0.5436569
EG Barnard,0,6.7727882,-0.5378858
EG Barnard,0,7.0793426,-0.4752982
EG Barnard,0,7.7781733,-0.3692094
EG Barnard,0,6.9660421,-0.3836151
EG Barnard,0,7.5335178,-0.3313873
EG Barnard,0,7.9752116,-0.3745032
C Rushworth,0,7.4651512,-0.5564911
C Rushworth,0,4.4746741,-0.2220123
C Rushworth,1,6.0511357,-0.4083389
C Rushworth,0,6.7450345,-0.3893943
C Rushworth,0,6.0769925,-0.3862847
EG Barnard,0,5.9944603,-0.4029827
EG Barnard,4,7.2848808,-0.6658142
EG Barnard,0,7.5885535,-0.5328064
EG Barnard,0,5.7681813,-0.4900473
EG Barnard,0,8.6701688,-0.3884704
EG Barnard,0,7.9953157,-0.3859443
EG Barnard,0,6.5137312,-0.2968834
EG Barnard,0,7.0402427,-0.4273604
EG Barnard,1,7.8466446,-0.2548078
C Rushworth,0,6.7868986,-0.6032092
C Rushworth,0,7.7180419,-0.2335631
C Rushworth,0,7.7840037,-0.4338003
C Rushworth,0,7.2133694,-0.495862
C Rushworth,0,6.8507483,-0.4215574
EG Barnard,0,8.1088144,-0.5198611
EG Barnard,0,7.170003,-0.557294
EG Barnard,0,8.1403844,-0.6650838
EG Barnard,1,5.0704636,-0.3913418
EG Barnard,0,8.0635841,-0.5105026
EG Barnard,0,6.4215813,-0.4470926
C Rushworth,0,6.640633,-0.2570699
C Rushworth,0,6.6213453,-0.3755361
C Rushworth,1,5.908913,-0.0685185
C Rushworth,2,6.9763046,-0.3983534
EG Barnard,0,9.5843217,-0.6735
EG Barnard,0,7.7937506,-0.4711927
EG Barnard,0,7.7737541,-0.4777555
EG Barnard,0,8.313742,-0.6387467
MG Booth,0,5.8272685,-0.1234707
MG Booth,0,7.9378274,-0.4922673
MG Booth,0,9.4020924,-0.5521663
OJ Hannon-Dalby,0,8.0438037,-0.3496282
OJ Hannon-Dalby,0,6.0824474,-0.3099462
OJ Hannon-Dalby,0,5.5102234,-0.0485367
OJ Hannon-Dalby,0,8.054265,-0.3289433
OJ Hannon-Dalby,1,7.6020678,-0.1553612
OJ Hannon-Dalby,0,6.838117,-0.3019659
MG Booth,0,7.8727339,-0.2965844
MG Booth,0,7.6230258,-0.5419549
MG Booth,0,6.1750756,-0.1732302
MG Booth,4,12.1452359,-0.7732007
MG Booth,1,6.5898278,-0.0320294
MG Booth,2,5.8253105,-0.1808275
OJ Hannon-Dalby,0,8.6232604,-0.3088581
OJ Hannon-Dalby,0,8.0190771,-0.4202428
OJ Hannon-Dalby,0,8.7856073,-0.2921855
OJ Hannon-Dalby,0,8.4450875,-0.395084
OJ Hannon-Dalby,0,4.6906855,-0.0959614
MG Booth,0,7.7046627,-0.4023868
MG Booth,1,7.2412555,-0.0233575
MG Booth,0,6.872153,-0.299667
MG Booth,0,7.1861673,-0.3592698
MG Booth,0,7.1708412,-0.1747472
MG Booth,0,6.1021276,-0.1450118
OJ Hannon-Dalby,0,6.3606734,-0.3758761
OJ Hannon-Dalby,4,8.4583557,-0.5129758
OJ Hannon-Dalby,1,3.8379185,-0.2938456
OJ Hannon-Dalby,0,5.4735121,-0.0696235
OJ Hannon-Dalby,2,3.8118695,-0.1891025
MG Booth,1,11.1223243,-0.3170107
MG Booth,1,9.6730757,-0.3980694
MG Booth,0,7.795236,-0.370365
MG Booth,0,6.2656253,-0.4377923
OJ Hannon-Dalby,0,7.1388782,-0.3254812
OJ Hannon-Dalby,0,5.7598324,-0.3038296
OJ Hannon-Dalby,0,6.3639732,-0.2618039
OJ Hannon-Dalby,0,5.9377207,-0.2264199
OJ Hannon-Dalby,1,5.1252322,0.1544089
OJ Hannon-Dalby,0,6.9207443,-0.3348483
MG Booth,1,4.933819,-0.3334652
MG Booth,0,5.1984542,-0.0545093
MG Booth,2,10.4126002,-0.4541201
MG Booth,2,12.2186588,-0.8060482
MG Booth,1,12.2810597,-0.5179265
OJ Hannon-Dalby,0,7.6719691,-0.3729335
OJ Hannon-Dalby,0,4.7077722,-0.0902989
OJ Hannon-Dalby,0,6.6551587,-0.091436
MG Booth,1,6.3631557,-0.4371989
MG Booth,1,4.0515343,0.0405647
MG Booth,1,4.6440334,-0.123044
OJ Hannon-Dalby,0,6.8838612,-0.4301286
OJ Hannon-Dalby,0,4.6950318,-0.0417182
OJ Hannon-Dalby,1,6.4224275,-0.0610729
DR Briggs,0,2.1822522,0.0345654
DR Briggs,0,4.7876494,-0.135136
DR Briggs,0,4.9167566,-0.345466
DR Briggs,0,5.1564177,-0.2419835
DR Briggs,0,4.3674255,-0.1164549
DR Briggs,1,6.4303392,-0.5804751
WMH Rhodes,0,9.1251343,-0.4722347
WMH Rhodes,0,7.6363973,-0.7747172
WMH Rhodes,0,8.590706,-0.5878812
DR Briggs,0,5.2606818,-0.184873
DR Briggs,0,3.4442111,-0.1525607
DR Briggs,0,5.5280288,-0.1443364
DR Briggs,1,3.0966914,0.12146
WMH Rhodes,1,8.1696098,-0.6914243
WMH Rhodes,0,5.9549708,-0.1647044
WMH Rhodes,0,7.2427531,-0.4930803
WMH Rhodes,0,7.864057,-0.2542726
WMH Rhodes,2,6.5565122,-0.3286396
C Rushworth,0,5.7127425,-0.3746276
C Rushworth,1,7.1805366,-0.4836372
C Rushworth,0,9.571544,-0.3890446
C Rushworth,4,4.198456,0.1080866
C Rushworth,4,8.6103309,-0.5210978
C Rushworth,1,6.7592075,-0.2193059
WMH Rhodes,0,7.286055,-0.4070497
WMH Rhodes,0,8.2825882,-0.3200309
WMH Rhodes,0,6.5996296,-0.3245104
WMH Rhodes,0,7.1331101,-0.5814723
C Rushworth,1,5.9028522,-0.4159931
C Rushworth,0,6.4269828,-0.3393397
C Rushworth,0,6.6423735,-0.0469266
C Rushworth,4,6.8029931,-0.4021042
C Rushworth,0,6.5569287,-0.3544837
WMH Rhodes,0,8.7637559,-0.4077953
WMH Rhodes,0,7.228745,-0.4733314
WMH Rhodes,0,7.0810036,-0.6715994
WMH Rhodes,0,5.3347357,-0.2747322
WMH Rhodes,0,6.3717209,-0.3907919
DR Briggs,0,3.0482318,0.2480061
DR Briggs,0,5.8054479,-0.5395332
DR Briggs,0,5.5647179,-0.3166919
DR Briggs,0,2.8500106,-0.0844433
DR Briggs,1,3.7229124,0.0703056
DR Briggs,0,5.5607105,-0.1694748
WMH Rhodes,0,8.7055476,-0.3637402
WMH Rhodes,0,5.8689815,-0.3127863
WMH Rhodes,0,7.3720739,-0.5420168
WMH Rhodes,0,6.5129943,-0.336214
WMH Rhodes,0,7.8423559,-0.2109819
DR Briggs,0,4.4786381,-0.1122121
DR Briggs,0,2.4329752,0.4083314
DR Briggs,0,4.8176366,-0.1796918
DR Briggs,0,3.6032963,0.0344087
DR Briggs,1,4.9137689,-0.025435
DR Briggs,0,5.6999949,-0.1859856
WMH Rhodes,0,6.9539443,-0.3124431
WMH Rhodes,1,8.3483679,-0.6004636
WMH Rhodes,0,7.5734933,-0.3840781
WMH Rhodes,0,6.9007078,-0.4445248
WMH Rhodes,0,6.6815544,-0.403926
DR Briggs,0,3.1760089,0.0043317
DR Briggs,0,5.3870962,-0.3568619
DR Briggs,0,4.062685,-0.1423878
DR Briggs,0,4.7696827,-0.2538951
DR Briggs,4,6.0176633,-0.7322671
DR Briggs,0,3.9391729,-0.1451679
WMH Rhodes,0,9.6727,-0.3984829
WMH Rhodes,0,7.3714004,-0.4479633
WMH Rhodes,0,6.7545673,-0.2600762
WMH Rhodes,0,5.6756878,-0.2161042
WMH Rhodes,0,8.3998761,-0.3372822
WMH Rhodes,0,6.4547231,-0.2900369
DR Briggs,0,3.7423249,0.0726787
EG Barnard,0,8.2876859,-0.3187801
EG Barnard,4,8.0863723,-0.4897558
EG Barnard,0,9.1326064,-0.4119553
EG Barnard,0,8.1174109,-0.2786397
EG Barnard,0,7.3107557,-0.3826228
DR Briggs,0,3.5434501,0.0035423
DR Briggs,0,5.7330791,-0.108524
DR Briggs,0,3.3103172,0.0369449
DR Briggs,0,3.4562292,-0.1547823
EG Barnard,0,8.258304,-0.4618565
EG Barnard,0,5.6683906,-0.2497341
DR Briggs,4,5.1430768,-0.4071643
DR Briggs,0,3.215594,-0.1142017
DR Briggs,0,3.7024366,-0.1936238
RM Yates,1,7.0863101,-0.1830214
RM Yates,0,4.6353372,-0.0749131
DR Briggs,0,3.0336341,0.1372361
EG Barnard,1,8.5779765,-0.5520331
EG Barnard,0,5.312478,-0.4184146
EG Barnard,2,3.3543567,-0.2943852
EG Barnard,0,7.1572596,-0.2847503
EG Barnard,0,6.9916605,-0.436898
EG Barnard,0,7.5381123,-0.5853524
DR Briggs,0,3.8642875,0.0474021
EG Barnard,4,5.8806512,-0.1440242
EG Barnard,0,5.0157695,-0.2055597
EG Barnard,1,7.4614876,-0.7185354
DR Briggs,0,3.8018261,-0.1125738
DR Briggs,0,2.9290505,0.2796796
DR Briggs,0,2.9713143,0.0523643
DR Briggs,0,4.3031593,-0.0973777
DR Briggs,0,4.8292383,-0.3324255
EG Barnard,0,12.120313,-0.4478907
EG Barnard,0,7.1204097,-0.3933132
EG Barnard,0,7.4057591,-0.2597236
EG Barnard,1,12.1279522,-0.5591661
EG Barnard,1,8.5348849,-0.4151239
EG Barnard,1,12.5196103,-0.4435563
DR Briggs,0,3.0990061,0.0008409
DR Briggs,0,3.4374805,-0.0023528
DR Briggs,0,3.4873149,-0.0719479
DR Briggs,4,5.6944261,0.2504443
OJ Hannon-Dalby,2,9.1331871,-0.4670062
OJ Hannon-Dalby,1,8.6273476,-0.3195606
OJ Hannon-Dalby,0,6.5054217,-0.3211009
OJ Hannon-Dalby,0,7.8253014,-0.2228411
OJ Hannon-Dalby,0,3.8090332,0.0957864
C Rushworth,0,8.8068599,-0.3841279
C Rushworth,0,7.9040267,-0.6402185
C Rushworth,0,5.9801615,-0.1022924
C Rushworth,0,7.6921859,-0.3169364
C Rushworth,1,7.4095032,-0.4222738
OJ Hannon-Dalby,1,6.5498984,-0.3058056
OJ Hannon-Dalby,0,6.3234623,-0.1734697
OJ Hannon-Dalby,0,5.8600628,-0.4905284
OJ Hannon-Dalby,0,6.0198562,-0.3149909
OJ Hannon-Dalby,0,7.4647993,-0.1867756
OJ Hannon-Dalby,0,5.7289503,-0.0260903
C Rushworth,0,11.8784196,-0.4494194
C Rushworth,0,9.6094929,-0.5949495
C Rushworth,0,5.7063475,-0.2485933
C Rushworth,2,7.506044,-0.1893632
OJ Hannon-Dalby,0,7.4709418,-0.297387
OJ Hannon-Dalby,0,7.8421777,-0.2823784
OJ Hannon-Dalby,0,4.8561493,0.0987962
OJ Hannon-Dalby,0,7.1311503,-0.2674483
OJ Hannon-Dalby,0,4.5972247,0.2509072
C Rushworth,4,8.2644821,-0.6630617
C Rushworth,0,7.9639597,-0.3994011
C Rushworth,0,6.7460585,-0.4292547
C Rushworth,0,4.5398439,-0.0886345
C Rushworth,1,3.1614359,-0.0578148
OJ Hannon-Dalby,0,6.7521003,-0.146912
OJ Hannon-Dalby,1,4.308352,-0.0541872
OJ Hannon-Dalby,0,7.2958323,-0.2530095
OJ Hannon-Dalby,1,7.9244002,-0.342538
C Rushworth,0,12.9535848,-0.5748134
C Rushworth,0,7.4188352,-0.7074836
C Rushworth,0,8.6304802,-0.5282429
C Rushworth,0,6.6822488,-0.373948
C Rushworth,1,8.830919,-0.5725932
OJ Hannon-Dalby,0,7.6208321,-0.3098568
OJ Hannon-Dalby,0,5.5311633,-0.2055974
OJ Hannon-Dalby,0,7.2433972,-0.2222476
OJ Hannon-Dalby,1,7.7955796,-0.1027962
OJ Hannon-Dalby,0,7.6560438,-0.2673638
C Rushworth,0,8.0881912,-0.3585714
C Rushworth,0,6.941513,-0.2352715
C Rushworth,0,6.1798075,0.0518542
C Rushworth,0,7.0016859,-0.6113933
C Rushworth,0,7.7099898,-0.4546511
OJ Hannon-Dalby,1,7.7162218,-0.4648317
OJ Hannon-Dalby,0,6.8907511,-0.3664927
OJ Hannon-Dalby,0,6.861955,-0.2617097
OJ Hannon-Dalby,0,8.4413877,-0.2629456
C Rushworth,4,9.0708741,-0.5157047
C Rushworth,2,3.430046,-0.0616964
C Rushworth,0,7.1825606,-0.6035595
C Rushworth,4,11.5075964,-0.4187289
OJ Hannon-Dalby,0,7.3866133,-0.2979713
OJ Hannon-Dalby,0,7.4661672,-0.1909055
OJ Hannon-Dalby,0,7.2280907,-0.2818361
MG Booth,0,9.6607778,-0.2452546
MG Booth,0,11.1674088,-0.3031016
MG Booth,1,8.1274048,-0.1641839
OJ Hannon-Dalby,0,5.9331057,-0.1407862
OJ Hannon-Dalby,0,7.3224891,-0.3269029
OJ Hannon-Dalby,0,7.9557701,-0.3688101
OJ Hannon-Dalby,1,12.7923548,-0.4781012
OJ Hannon-Dalby,1,3.452339,-0.7460379
MG Booth,0,6.6503567,-0.1011149
J Leach,0,7.224756,0.361616
J Leach,0,6.4226354,0.3928393
J Leach,0,7.99259,0.5135905
J Leach,0,6.8648975,0.2034752
J Leach,0,7.3323001,0.4754165
J Leach,4,6.5042846,0.5480141
J Leach,1,6.8623076,0.381696
J Leach,0,7.49404,-0.5243517
J Leach,0,5.952655,-0.4018236
J Leach,1,7.4342479,0.3985036
J Leach,0,6.13186,-0.4377079
J Leach,0,6.6124883,-0.3736657
J Leach,0,7.998179,-0.5432167
J Leach,0,7.7791342,-0.4682959
J Leach,0,6.0734152,-0.2120467
J Leach,0,5.8324023,-0.3914837
J Leach,0,7.2360108,-0.4570883
J Leach,0,5.5921523,-0.2645397
J Leach,0,7.9769511,-0.5195931
J Leach,1,7.4649325,-0.3915323
MJ Waite,2,8.2732191,0.2377792
MJ Waite,0,4.5428238,0.07859
MJ Waite,4,4.427469,-0.1119908
MJ Waite,0,6.6405896,0.165559
MJ Waite,0,6.5102818,-0.254647
MJ Waite,0,5.6718737,-0.136212
MJ Waite,0,6.2765779,-0.2519213
MJ Waite,4,5.3543175,-0.0211019
MJ Waite,1,6.2482459,0.1122873
MJ Waite,4,8.0936825,0.29241
MJ Waite,0,6.847883,0.0855857
MJ Waite,0,7.2328374,0.219446
MJ Waite,0,6.3183535,-0.392872
MJ Waite,5,3.2862704,-0.5762722
MJ Waite,0,7.0753833,0.18633
MJ Waite,0,8.7931218,-0.1075366
MJ Waite,0,8.0667692,0.0521723
MJ Waite,1,7.2045741,0.0601745
MJ Waite,1,5.8976997,0.1445966
MJ Waite,0,8.5836748,-0.346297
MJ Waite,0,7.0140359,-0.2659534
MJ Waite,1,6.8858507,-0.1803805
MJ Waite,0,7.0465214,0.5444472
JO Holder,0,6.0991654,-0.3365028
JO Holder,0,5.2455472,-0.3875373
JO Holder,0,5.391339,-0.2069549
JO Holder,0,7.1882637,-0.5947043
JO Holder,0,6.9576927,0.6551517
JO Holder,0,4.7736962,-0.2887128
JO Holder,3,5.4591154,-0.1387038
JO Holder,1,11.3881271,0.6054064
JO Holder,1,10.0992876,-0.6130836
JO Holder,0,4.0975408,0.2064083
JO Holder,0,5.9279243,0.5264335
JO Holder,0,3.1250295,0.4690497
JO Holder,1,2.8873929,0.7514143
JO Holder,1,10.6562497,-0.5609024
JO Holder,0,4.4478545,0.4560457
JO Holder,0,7.1714373,0.9161357
JO Holder,0,6.8799486,0.2845231
JO Holder,2,6.9150057,-0.0657841
JO Holder,4,3.5431531,0.318983
JO Holder,0,6.6520205,0.0389327
JO Holder,0,6.1970577,0.0685157
JO Holder,0,5.7067247,-0.3825371
JO Holder,0,5.4606386,0.2418355
JO Holder,0,3.4715847,0.2796317
JO Holder,2,3.6715398,0.4991771
JO Holder,0,6.4608361,0.6353593
JO Holder,0,6.9301881,0.4744569
Kashif Ali,0,4.7357257,0.6604011
Kashif Ali,1,3.8847384,0.0797638
Kashif Ali,0,4.4793339,0.2245768
Kashif Ali,0,3.625264,0.443914
Kashif Ali,0,3.4808706,0.2816185
Kashif Ali,0,3.4973219,0.1174783
Kashif Ali,1,3.6376088,0.3486211
Kashif Ali,0,3.7400732,0.4609784
Kashif Ali,1,5.7689067,0.266455
Kashif Ali,1,5.0768695,-0.0462797
Kashif Ali,4,4.1540938,-0.557137
NG Smith,0,7.1687673,0.3607431
NG Smith,0,6.9682632,0.3722606
NG Smith,1,7.3098563,0.1915371
NG Smith,0,11.2927499,-0.5055831
NG Smith,0,11.9450968,-0.5367882
NG Smith,0,8.0405118,-0.3016165
NG Smith,0,12.2277416,-0.5442961
NG Smith,0,7.8174231,-0.3528977
NG Smith,0,7.2129429,-0.3906964
NG Smith,0,11.913572,-0.5429872
NG Smith,0,10.7898983,-0.5042082
NG Smith,0,7.0661297,0.0116408
NG Smith,0,7.7533909,0.1073302
NG Smith,2,8.8804172,-0.1530578
NG Smith,3,3.9594813,0.327753
NG Smith,1,7.7308472,-0.4392897
NG Smith,0,8.4688813,-0.7176707
NG Smith,0,7.6357634,-0.3265618
NG Smith,0,3.6774353,-0.015084
NG Smith,0,11.6783561,-0.6555876
NG Smith,0,12.936399,-0.802066
NG Smith,0,7.3408013,-0.6718457
NG Smith,0,6.8527147,-0.4436495
NG Smith,0,7.6150972,-0.2490116
NG Smith,0,6.5915756,0.4001871
NG Smith,0,5.7250163,0.3890501
NG Smith,0,7.3995118,0.4678894
NG Smith,0,5.5348451,0.5010065
NG Smith,0,7.6402567,0.6626943
NG Smith,0,6.1440346,0.4096321
NG Smith,0,11.3017951,0.3725714
NG Smith,0,10.5766768,0.4056222
NG Smith,0,8.4893032,0.3769598
NG Smith,0,6.5969852,-0.4570218
NG Smith,0,7.2397534,-0.664625
WMH Rhodes,1,10.6363274,-0.514665
